respondent_id,persona,lead_label,q1_role,q2_org_type,q3_fleet_size,q4_experience_years,q5_location,q6_maintenance_strategy,q7_aog_per_month,q8_annual_mro_spend,annual_spend_usd,q9_engines_apu,q9_landing_gear,q9_avionics,q9_hydraulics,q9_airframe_fuselage,q9_cabin_environmental,q9_fuel_systems,q9_electrical,q10_iot_sensors,q10_acars_qar_analysis,q10_ai_ml_analytics,q10_digital_twin,q10_cloud_mro_software,q10_erp_sap,q10_none,q11_digital_maturity,q12_main_barrier,q13_real-time_alerts,q13_rul_prediction,q13_digital_twin,q13_auto_work_orders,q13_parts_inventory_forecasting,q13_fleet_health_ranking,q13_compliance_reporting,q13_api_erp_integration,q14_deployment_pref,q15_budget_per_aircraft,budget_per_aircraft_usd,q16_pricing_model,q17_decision_maker,q18_procurement_cycle,q19_engine_health_kit,q19_structural_health_kit,q19_avionics_module,q19_ai_analytics_dashboard,q19_digital_twin,q19_compliance_reporting,q19_parts_inventory_optimizer,q19_training_&_onboarding,q20_reduce_aog,q20_extend_component_life,q20_lower_mro_cost,q20_improve_dispatch,q20_regulatory_compliance,q20_parts_inventory_control,q20_reduce_oem_dependency,q21_current_tool_satisfaction,q22_switching_likelihood,q23_aircraft_type,q24_survey_source,q26_attitude_early_adopter,q26_attitude_wait_for_peers,q26_attitude_cost_over_safety,q26_attitude_leadership_champ,q26_attitude_switch_for_ai,q27_airbus_skywise,q27_boeing_analytx,q27_ge_aviation_digital,q27_rr_intelligentengine,q27_lufthansa_aviatar,q27_amos_ramco,q27_none,q27_not_aware,q28_vendor_satisfaction,q29_data_comfort,q30_uae_gcc_data_residency,q30_data_repatriation_on_exit,q30_no_ai_training_on_our_data,q30_iso27001_soc2,q30_gcaa_easa_compliance,q30_end-to-end_encryption,q30_on-prem_option,q30_none_-_trust_saas,q31_min_roi,q32_approval_metric
UAE-0532,Budget_Regional_Operator,Warm,MRO Engineer/Technician,Charter/private aviation,1-10,11-20 years,Other GCC,Full predictive + digital twin,3-5,<$500K,205129,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3,Legacy integration,1,1,0,0,0,0,0,0,Full cloud (SaaS),<$1K,308,Fixed monthly SaaS,C-Suite,>12 months,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,6,5,Airbus narrow (A320),Industry event,5,3,3,2,3,0,0,0,0,0,1,0,0,Dissatisfied - hard to integrate,4,1,1,0,1,0,1,0,1,3x in 12 months,Cost saved per aircraft/yr
UAE-0533,Budget_Regional_Operator,Exploring,MRO Engineer/Technician,Low-cost carrier,200+,20+ years,Sharjah/Northern Emirates,Scheduled/calendar,1-2,>$50M,81888737,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,High upfront cost,0,0,0,1,0,0,1,0,On-premise,$8K-$20K,10518,Fixed monthly SaaS,IT/Digital lead,1-3 months,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,3,1,Airbus narrow (A320),Word of mouth,2,3,3,4,4,0,0,0,1,0,0,1,0,Dissatisfied - poor accuracy,4,0,1,0,0,1,1,1,1,3x in 12 months,Dispatch reliability %
UAE-0534,Budget_Regional_Operator,Exploring,MRO Engineer/Technician,Commercial airline (full-service),81-200,6-10 years,Abu Dhabi,Reactive,3-5,>$50M,54818387,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,2,Lack data expertise,1,1,1,0,0,0,0,0,Hybrid,$8K-$20K,12488,Per-aircraft/year,Head of Maintenance/CAMO,3-6 months,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,5,3,Airbus narrow (A320),Industry event,2,3,3,3,3,0,0,0,0,0,1,0,0,Dissatisfied - hard to integrate,4,0,1,0,0,0,0,0,0,1.5x,Unscheduled maintenance reduction
UAE-0535,Budget_Regional_Operator,Warm,MRO Engineer/Technician,Defence/government,11-30,20+ years,Abu Dhabi,Predictive (some AI),0,$500K-$2M,1488324,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,No barriers,0,1,0,1,1,0,0,0,Hybrid,$8K-$20K,9923,Fixed monthly SaaS,Head of Maintenance/CAMO,1-3 months,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,5,5,Boeing narrow (B737),Aviation publication,3,2,5,3,2,0,0,0,0,0,1,0,0,No platform,3,0,0,0,1,1,0,1,0,2x,AOG reduction %
UAE-0536,Budget_Regional_Operator,Not Interested,MRO Engineer/Technician,Aircraft leasing,1-10,20+ years,Abu Dhabi,Scheduled/calendar,3-5,<$500K,312709,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,Lack data expertise,1,0,0,1,0,1,0,0,On-premise,$3K-$8K,4674,Per-aircraft/year,IT/Digital lead,<1 month,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,4,1,Boeing narrow (B737),Industry event,3,4,3,2,3,0,0,0,0,0,0,1,0,Very satisfied,7,1,0,0,0,1,0,0,0,2x,Audit pass rate
UAE-0537,Budget_Regional_Operator,Not Interested,Fleet/Maintenance Manager,Commercial airline (full-service),1-10,20+ years,Dubai,Predictive (some AI),1-2,$500K-$2M,955408,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,4,High upfront cost,1,0,0,0,1,0,1,0,Full cloud (SaaS),$1K-$3K,2013,Pay-per-insight,C-Suite,3-6 months,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,9,1,Boeing narrow (B737),Aviation publication,1,3,5,2,3,0,1,0,0,0,0,0,0,Dissatisfied - poor accuracy,5,1,0,0,0,1,1,0,0,5x+,Unscheduled maintenance reduction
UAE-0538,Budget_Regional_Operator,Warm,Fleet/Maintenance Manager,Low-cost carrier,11-30,6-10 years,Sharjah/Northern Emirates,Condition-based,3-5,$2M-$10M,3390437,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,7,High upfront cost,1,0,0,1,1,0,0,0,Hybrid,$1K-$3K,1675,Outcome-based,Head of Maintenance/CAMO,3-6 months,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,5,6,Airbus narrow (A320),Industry event,4,4,4,2,4,1,0,0,0,0,0,1,0,Dissatisfied - poor support,2,0,1,0,1,0,0,0,0,3x in 12 months,Dispatch reliability %
UAE-0539,Budget_Regional_Operator,Not Interested,MRO Engineer/Technician,Commercial airline (full-service),1-10,2-5 years,Dubai,Scheduled/calendar,3-5,$2M-$10M,6581301,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,Cybersecurity,1,0,0,0,1,0,0,0,Full cloud (SaaS),<$1K,612,Hardware lease + software,C-Suite,1-3 months,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,8,2,Airbus narrow (A320),LinkedIn/social media,3,2,3,3,3,1,0,0,0,0,0,0,0,Dissatisfied - hard to integrate,7,0,0,0,0,0,1,0,0,3x in 12 months,Cost saved per aircraft/yr
UAE-0540,Budget_Regional_Operator,Exploring,MRO Engineer/Technician,Charter/private aviation,81-200,2-5 years,Dubai,Predictive (some AI),6-10,>$50M,79536838,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,No barriers,0,1,0,1,1,0,0,0,Full cloud (SaaS),$8K-$20K,11993,Pay-per-insight,Head of Maintenance/CAMO,1-3 months,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,6,1,Boeing wide (B777/B787),Email invite,4,4,5,2,4,0,1,0,0,0,0,1,0,Dissatisfied - hard to integrate,8,0,0,0,0,1,0,0,1,ROI not primary,AOG reduction %
UAE-0541,Budget_Regional_Operator,Warm,IT/Digital Lead,Low-cost carrier,11-30,<2 years,Abu Dhabi,Scheduled/calendar,3-5,$2M-$10M,4811209,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,6,High upfront cost,1,1,0,0,0,0,1,0,Full cloud (SaaS),$3K-$8K,5501,Outcome-based,Head of Maintenance/CAMO,<1 month,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,2,7,Boeing narrow (B737),Industry event,3,3,5,2,2,0,0,0,0,0,1,0,0,No platform,5,1,1,0,0,1,0,0,0,3x in 12 months,Component lifespan extension
UAE-0542,Budget_Regional_Operator,Warm,C-Suite,Charter/private aviation,11-30,2-5 years,Outside GCC,Condition-based,6-10,$500K-$2M,1254759,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,4,Regulatory concerns,0,0,0,0,1,0,1,0,Hybrid,$3K-$8K,6301,Hardware lease + software,C-Suite,<1 month,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,5,7,Airbus narrow (A320),Industry event,3,4,3,4,2,1,0,0,0,1,1,0,1,Very satisfied,8,0,0,0,0,0,1,0,0,1.5x,Audit pass rate
UAE-0543,Budget_Regional_Operator,Warm,C-Suite,Low-cost carrier,1-10,11-20 years,Other GCC,Scheduled/calendar,3-5,$500K-$2M,1256541,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,3,High upfront cost,0,0,0,1,0,0,1,1,No preference,<$1K,623,Pay-per-insight,Head of Maintenance/CAMO,3-6 months,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,5,7,Boeing wide (B777/B787),Word of mouth,4,4,3,3,3,0,0,0,0,0,0,1,0,No platform,6,1,0,0,1,1,0,0,0,2x,Dispatch reliability %
UAE-0544,Budget_Regional_Operator,Warm,MRO Engineer/Technician,Aircraft leasing,11-30,11-20 years,Dubai,Scheduled/calendar,1-2,$2M-$10M,4061642,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,5,Lack data expertise,1,1,0,0,1,0,0,0,Full cloud (SaaS),>$20K,24781,Fixed monthly SaaS,Joint committee,1-3 months,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,7,7,Boeing wide (B777/B787),Industry event,3,4,3,4,4,0,0,0,0,1,1,1,1,Dissatisfied - poor accuracy,6,1,0,0,0,1,0,0,1,ROI not primary,AOG reduction %
UAE-0545,Budget_Regional_Operator,Exploring,Fleet/Maintenance Manager,Low-cost carrier,1-10,11-20 years,Abu Dhabi,Condition-based,3-5,$2M-$10M,7431363,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2,Legacy integration,0,0,0,0,1,1,1,0,Full cloud (SaaS),>$20K,23982,Hardware lease + software,Joint committee,1-3 months,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,6,5,Boeing narrow (B737),Industry event,3,4,4,2,3,1,1,0,0,0,0,0,0,Dissatisfied - poor support,6,1,1,1,0,1,0,0,0,2x,Dispatch reliability %
UAE-0546,Budget_Regional_Operator,Warm,MRO Engineer/Technician,Charter/private aviation,31-80,6-10 years,Other GCC,Scheduled/calendar,1-2,$2M-$10M,6154322,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,6,High upfront cost,1,0,0,1,0,0,0,1,Hybrid,$3K-$8K,4294,Fixed monthly SaaS,Head of Maintenance/CAMO,6-12 months,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,5,4,Airbus wide (A330/A350/A380),LinkedIn/social media,2,3,3,2,3,1,0,0,0,0,0,0,1,Dissatisfied - hard to integrate,6,0,1,1,1,0,0,0,0,3x in 12 months,Component lifespan extension
UAE-0547,Budget_Regional_Operator,Not Interested,Director/VP Operations,Low-cost carrier,11-30,<2 years,Dubai,Predictive (some AI),0,<$500K,237956,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,Lack data expertise,0,0,1,0,0,0,0,0,Hybrid,$3K-$8K,6628,Per-aircraft/year,Joint committee,3-6 months,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,6,1,Airbus narrow (A320),LinkedIn/social media,3,4,5,3,2,0,1,0,0,0,0,0,0,Dissatisfied - hard to integrate,8,1,1,0,1,0,1,1,1,3x in 12 months,AOG reduction %
UAE-0548,Budget_Regional_Operator,Hot,Fleet/Maintenance Manager,Low-cost carrier,31-80,6-10 years,Sharjah/Northern Emirates,Condition-based,3-5,$2M-$10M,6174900,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,5,High upfront cost,1,1,1,0,0,0,0,0,Full cloud (SaaS),$1K-$3K,2347,Hardware lease + software,C-Suite,1-3 months,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,3,9,Airbus narrow (A320),Word of mouth,5,3,4,3,4,0,1,0,0,0,1,0,0,Dissatisfied - hard to integrate,3,0,0,0,0,1,0,0,0,Strategic value,Cost saved per aircraft/yr
UAE-0549,Budget_Regional_Operator,Warm,Fleet/Maintenance Manager,Low-cost carrier,1-10,20+ years,Dubai,Condition-based,3-5,<$500K,176291,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,4,Legacy integration,1,0,0,1,0,1,0,0,Full cloud (SaaS),$1K-$3K,1411,Fixed monthly SaaS,Procurement/Finance,1-3 months,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,4,7,Airbus narrow (A320),LinkedIn/social media,2,3,4,3,2,0,0,0,0,0,0,1,0,Dissatisfied - hard to integrate,6,0,0,0,0,0,1,0,0,1.5x,Cost saved per aircraft/yr
UAE-0550,Budget_Regional_Operator,Exploring,IT/Digital Lead,Commercial airline (full-service),1-10,<2 years,Dubai,Scheduled/calendar,3-5,$500K-$2M,1403244,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,Cybersecurity,1,1,0,1,0,0,0,0,No preference,$8K-$20K,17070,Pay-per-insight,Head of Maintenance/CAMO,1-3 months,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,9,4,Airbus narrow (A320),LinkedIn/social media,3,3,4,4,2,0,0,0,0,0,0,0,1,Dissatisfied - poor accuracy,4,0,0,0,1,1,0,0,0,Strategic value,AOG reduction %
UAE-0551,Budget_Regional_Operator,Exploring,IT/Digital Lead,Commercial airline (full-service),31-80,6-10 years,Abu Dhabi,Scheduled/calendar,3-5,$10M-$50M,36197314,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,4,High upfront cost,1,0,0,1,1,0,0,0,Hybrid,$3K-$8K,5140,Fixed monthly SaaS,C-Suite,3-6 months,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,7,4,Airbus narrow (A320),Industry event,4,4,5,5,3,0,0,0,0,0,0,0,1,Very satisfied,5,0,0,0,1,0,0,0,0,1.5x,Unscheduled maintenance reduction
UAE-0552,Budget_Regional_Operator,Exploring,Procurement/Finance,Low-cost carrier,1-10,6-10 years,Outside GCC,Scheduled/calendar,1-2,$500K-$2M,1385458,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,Lack data expertise,1,0,0,1,1,0,0,0,Hybrid,<$1K,714,Pay-per-insight,Joint committee,1-3 months,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,6,4,Airbus narrow (A320),Email invite,2,4,4,2,3,0,0,0,0,0,1,0,0,Very satisfied,3,0,1,1,0,0,1,0,0,3x in 12 months,Cost saved per aircraft/yr
UAE-0553,Budget_Regional_Operator,Warm,Director/VP Operations,Commercial airline (full-service),31-80,2-5 years,Dubai,Reactive,3-5,$500K-$2M,1284681,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,5,Lack data expertise,1,1,1,0,0,0,0,0,Hybrid,$3K-$8K,7190,Per-aircraft/year,C-Suite,1-3 months,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,3,4,Boeing narrow (B737),Aviation publication,2,3,5,4,3,0,0,0,0,1,0,0,0,Satisfied but expensive,7,0,0,0,0,1,0,0,0,5x+,Dispatch reliability %
UAE-0554,Budget_Regional_Operator,Exploring,Fleet/Maintenance Manager,Commercial airline (full-service),31-80,2-5 years,Dubai,Condition-based,3-5,$10M-$50M,30602812,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,2,High upfront cost,0,0,0,1,1,1,0,0,Hybrid,$8K-$20K,13160,Per-aircraft/year,Head of Maintenance/CAMO,>12 months,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,6,2,Boeing narrow (B737),Word of mouth,1,1,1,1,1,0,0,0,1,0,0,0,0,No platform,4,1,0,1,0,1,0,0,0,3x in 12 months,Dispatch reliability %
UAE-0555,Budget_Regional_Operator,Exploring,Director/VP Operations,Low-cost carrier,81-200,20+ years,Dubai,Scheduled/calendar,1-2,$2M-$10M,6064937,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3,Lack data expertise,1,0,1,1,0,0,0,0,Hybrid,$3K-$8K,4368,Fixed monthly SaaS,C-Suite,1-3 months,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,6,4,Boeing narrow (B737),Industry event,2,3,4,2,3,0,0,0,0,0,0,1,1,Satisfied but expensive,4,1,0,0,1,1,0,0,0,3x in 12 months,AOG reduction %
UAE-0556,Budget_Regional_Operator,Exploring,Fleet/Maintenance Manager,Commercial airline (full-service),1-10,20+ years,Sharjah/Northern Emirates,Scheduled/calendar,0,<$500K,289857,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,5,Lack data expertise,1,0,1,1,0,0,0,0,Hybrid,<$1K,422,Hardware lease + software,IT/Digital lead,3-6 months,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,7,3,Regional/turboprop,Industry event,4,3,4,2,3,0,1,0,0,1,1,0,1,Satisfied but expensive,3,0,1,1,1,0,0,1,0,5x+,AOG reduction %
UAE-0557,Budget_Regional_Operator,Exploring,Fleet/Maintenance Manager,Low-cost carrier,1-10,20+ years,Abu Dhabi,Predictive (some AI),3-5,<$500K,280838,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,High upfront cost,1,0,1,1,0,0,0,0,No preference,$1K-$3K,2198,Per-aircraft/year,Procurement/Finance,3-6 months,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,5,4,Business jet/helicopter,Aviation publication,3,3,4,4,2,0,0,0,0,0,0,1,0,No platform,7,1,1,1,1,1,0,0,1,2x,Cost saved per aircraft/yr
UAE-0558,Budget_Regional_Operator,Exploring,Fleet/Maintenance Manager,Independent MRO,11-30,11-20 years,Dubai,Scheduled/calendar,1-2,<$500K,306178,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,Lack data expertise,1,0,0,0,1,0,0,0,Hybrid,$8K-$20K,10333,Fixed monthly SaaS,Head of Maintenance/CAMO,3-6 months,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,6,3,Airbus narrow (A320),Industry event,4,4,3,2,4,0,0,0,1,1,0,0,0,Very satisfied,4,1,1,0,0,0,1,0,0,2x,AOG reduction %
UAE-0559,Budget_Regional_Operator,Warm,C-Suite,Charter/private aviation,81-200,20+ years,Abu Dhabi,Predictive (some AI),3-5,$2M-$10M,6039445,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,6,Legacy integration,0,0,0,1,0,1,0,0,Full cloud (SaaS),>$20K,25559,Fixed monthly SaaS,C-Suite,1-3 months,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,4,6,Boeing narrow (B737),LinkedIn/social media,3,4,4,3,3,1,0,0,0,0,0,0,1,Dissatisfied - poor support,3,1,0,0,0,0,0,1,0,3x in 12 months,Unscheduled maintenance reduction
UAE-0560,Budget_Regional_Operator,Exploring,Director/VP Operations,Low-cost carrier,81-200,2-5 years,Dubai,Condition-based,1-2,>$50M,77898009,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,High upfront cost,0,0,0,1,0,1,0,1,Full cloud (SaaS),$8K-$20K,11773,Per-aircraft/year,Head of Maintenance/CAMO,1-3 months,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,5,3,Regional/turboprop,LinkedIn/social media,3,4,4,2,3,0,1,0,0,0,0,0,0,No platform,3,0,0,0,1,1,1,0,0,2x,Cost saved per aircraft/yr
UAE-0561,Budget_Regional_Operator,Warm,Fleet/Maintenance Manager,Defence/government,11-30,20+ years,Abu Dhabi,Scheduled/calendar,3-5,$500K-$2M,1276892,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,6,High upfront cost,1,0,0,1,1,0,0,0,On-premise,$1K-$3K,1549,Fixed monthly SaaS,Head of Maintenance/CAMO,<1 month,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,2,8,Boeing narrow (B737),Word of mouth,2,4,4,3,3,0,0,1,0,0,1,0,0,Satisfied but expensive,4,0,0,0,1,0,0,0,0,3x in 12 months,Unscheduled maintenance reduction
UAE-0562,Budget_Regional_Operator,Exploring,C-Suite,Independent MRO,1-10,20+ years,Other GCC,Reactive,3-5,<$500K,254968,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,2,Regulatory concerns,1,1,1,0,0,0,0,0,Full cloud (SaaS),$3K-$8K,4192,Per-aircraft/year,Head of Maintenance/CAMO,6-12 months,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,7,4,Airbus narrow (A320),LinkedIn/social media,3,3,5,3,4,1,0,0,1,0,0,1,0,Dissatisfied - poor accuracy,5,1,0,1,0,0,0,1,0,2x,Unscheduled maintenance reduction
UAE-0563,Budget_Regional_Operator,Hot,MRO Engineer/Technician,Aircraft leasing,81-200,11-20 years,Dubai,Condition-based,3-5,$2M-$10M,4443735,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7,High upfront cost,1,1,0,1,0,0,0,0,No preference,>$20K,27692,Hardware lease + software,Joint committee,3-6 months,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,2,9,Airbus wide (A330/A350/A380),Word of mouth,4,3,5,4,2,0,0,0,0,0,1,0,0,Dissatisfied - poor support,4,1,0,0,1,1,0,0,0,3x in 12 months,Dispatch reliability %
UAE-0564,Budget_Regional_Operator,Exploring,Fleet/Maintenance Manager,Independent MRO,31-80,20+ years,Outside GCC,Scheduled/calendar,6-10,$2M-$10M,6861783,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,Regulatory concerns,0,0,0,0,0,0,1,1,Hybrid,$3K-$8K,5352,Per-aircraft/year,Joint committee,6-12 months,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,4,3,Airbus narrow (A320),Word of mouth,3,3,3,2,5,1,0,0,0,0,1,0,0,No platform,8,0,1,0,0,0,0,0,1,3x in 12 months,AOG reduction %
UAE-0565,Budget_Regional_Operator,Not Interested,Director/VP Operations,Commercial airline (full-service),11-30,20+ years,Outside GCC,Scheduled/calendar,1-2,$10M-$50M,24770703,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,4,High upfront cost,0,0,0,0,1,0,1,1,No preference,$1K-$3K,1856,Per-aircraft/year,Joint committee,1-3 months,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,8,1,Boeing narrow (B737),Industry event,2,4,4,2,2,0,0,0,0,0,1,0,1,Dissatisfied - hard to integrate,4,1,0,0,0,0,1,0,0,5x+,Unscheduled maintenance reduction
UAE-0566,Budget_Regional_Operator,Exploring,Fleet/Maintenance Manager,Low-cost carrier,31-80,11-20 years,Dubai,Scheduled/calendar,6-10,$10M-$50M,22613789,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,2,High upfront cost,0,0,1,1,1,0,0,0,No preference,$3K-$8K,4315,Outcome-based,C-Suite,<1 month,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,6,6,Airbus narrow (A320),Industry event,4,3,4,4,3,0,0,0,1,0,0,0,1,Dissatisfied - poor accuracy,5,0,0,0,0,1,1,1,0,2x,AOG reduction %
UAE-0567,Budget_Regional_Operator,Warm,Fleet/Maintenance Manager,Defence/government,31-80,11-20 years,Dubai,Condition-based,6-10,$10M-$50M,23582918,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,5,Regulatory concerns,1,0,0,1,1,0,0,0,On-premise,$3K-$8K,6321,Hardware lease + software,Head of Maintenance/CAMO,3-6 months,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,4,6,Airbus narrow (A320),LinkedIn/social media,3,3,2,3,4,0,0,0,0,0,0,1,1,Very satisfied,4,1,1,0,0,0,1,0,0,3x in 12 months,Cost saved per aircraft/yr
UAE-0568,Budget_Regional_Operator,Exploring,IT/Digital Lead,Independent MRO,1-10,11-20 years,Other GCC,Scheduled/calendar,3-5,$500K-$2M,1259848,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,High upfront cost,1,1,0,1,0,0,0,0,Full cloud (SaaS),$8K-$20K,14908,Hardware lease + software,C-Suite,<1 month,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,6,3,Airbus narrow (A320),Aviation publication,4,4,3,3,3,1,0,0,0,1,0,1,0,Satisfied but expensive,6,1,1,0,1,0,0,0,0,5x+,Audit pass rate
UAE-0569,Budget_Regional_Operator,Hot,IT/Digital Lead,Low-cost carrier,11-30,11-20 years,Dubai,Condition-based,3-5,$500K-$2M,932327,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,6,Legacy integration,0,0,0,0,0,1,1,0,On-premise,$8K-$20K,12564,Per-aircraft/year,C-Suite,1-3 months,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,10,Boeing narrow (B737),Aviation publication,3,3,2,4,2,0,0,0,0,0,0,1,0,Satisfied but expensive,3,0,0,0,0,1,0,0,0,3x in 12 months,Dispatch reliability %
UAE-0570,Budget_Regional_Operator,Hot,MRO Engineer/Technician,Charter/private aviation,81-200,6-10 years,Sharjah/Northern Emirates,Reactive,3-5,$10M-$50M,28508914,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6,High upfront cost,1,0,0,1,0,0,1,0,Hybrid,$1K-$3K,2278,Fixed monthly SaaS,Procurement/Finance,3-6 months,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,2,8,Boeing narrow (B737),Industry event,2,4,4,3,4,1,0,0,0,0,1,1,0,Very satisfied,6,0,0,0,0,0,0,0,1,Strategic value,AOG reduction %
UAE-0571,Budget_Regional_Operator,Exploring,Fleet/Maintenance Manager,Commercial airline (full-service),31-80,11-20 years,Dubai,Reactive,3-5,$2M-$10M,5673887,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,3,High upfront cost,1,0,0,1,0,1,0,0,On-premise,$1K-$3K,1966,Hardware lease + software,Joint committee,6-12 months,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,4,3,Airbus wide (A330/A350/A380),Email invite,3,4,4,2,3,0,1,0,1,0,0,1,0,Satisfied but expensive,5,0,1,0,1,0,1,0,0,ROI not primary,AOG reduction %
UAE-0572,Budget_Regional_Operator,Warm,Fleet/Maintenance Manager,Commercial airline (full-service),1-10,6-10 years,Abu Dhabi,Scheduled/calendar,1-2,$2M-$10M,6167253,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,6,Lack data expertise,1,1,1,0,0,0,0,0,Full cloud (SaaS),>$20K,46899,Per-aircraft/year,C-Suite,3-6 months,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,4,5,Airbus narrow (A320),Aviation publication,2,4,5,3,3,0,0,0,0,0,0,0,1,Dissatisfied - poor accuracy,7,0,0,1,0,1,0,0,0,3x in 12 months,Component lifespan extension
UAE-0573,Budget_Regional_Operator,Warm,IT/Digital Lead,Commercial airline (full-service),1-10,20+ years,Outside GCC,Condition-based,3-5,<$500K,268958,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,5,Lack data expertise,0,0,0,1,0,1,1,0,No preference,$3K-$8K,4320,Per-aircraft/year,IT/Digital lead,3-6 months,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,6,5,Regional/turboprop,LinkedIn/social media,2,3,3,3,2,0,0,1,1,0,0,0,0,Dissatisfied - poor support,6,0,1,0,0,0,1,1,0,2x,Audit pass rate
